@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n'}
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data

dataset,9,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,2,0,0,100,0,0,1,0.054545,0.070359,14.940499,16.838111,2.325203,0.249212,2.075991,1.162602,0.124606,1.037996,2.075991,1.037996,154.677803,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.003,0,0,0,0,0,10278,16017,8385,100,50,?,?,?,?,?
dataset,9,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,1,1,0,50,50,0,0,0.337974,0.514226,92.575428,123.063096,2.325203,3.37197,-1.046767,1.162602,1.685985,-0.523384,0.299176,0.149588,22.290962,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.005,0,0,0,0,0,10278,16017,8385,100,66.666667,?,?,?,?,?
dataset,9,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,0,2,0,0,100,0,-1,0.518237,0.632876,141.951801,151.4582,2.325203,4.357397,-2.032194,1.162602,2.178699,-1.016097,-1.033683,-0.516841,-77.017581,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.008,0,0.015625,0,15.625,0,10278,16017,8385,100,66.666667,?,?,?,?,?
dataset,9,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,1,1,0,50,50,0,0,0.451087,0.586035,123.558594,140.248351,2.325203,4.483832,-2.158629,1.162602,2.241916,-1.079314,-0.456648,-0.228324,-34.023872,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.004,0,0,0,0,0,10278,16017,8385,100,66.666667,?,?,?,?,?
dataset,9,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,2,0,0,100,0,0,1,0.188336,0.26249,51.587555,62.818425,2.325203,1.03873,1.286473,1.162602,0.519365,0.643237,1.286473,0.643237,95.852476,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.015625,0,15.625,0,10278,16017,8385,100,66.666667,?,?,?,?,?
dataset,9,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,0,2,0,0,100,0,-1,0.568336,0.702825,155.674526,168.198008,2.325203,9.290899,-6.965695,1.162602,4.645449,-3.482848,-1.261239,-0.63062,-93.972325,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.005,0,0,0,0,0,10278,16017,8385,50,50,?,?,?,?,?
dataset,9,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,1,1,0,50,50,0,0,0.341142,0.504085,93.443276,120.636189,2.325203,3.215134,-0.889931,1.162602,1.607567,-0.444965,0.201779,0.100889,15.034126,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.004,0,0.015625,0,15.625,0,10278,16017,8385,100,66.666667,?,?,?,?,?
dataset,9,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,1,1,0,50,50,0,0,0.333452,0.513311,70.025018,94.301317,5.325203,9.718738,-4.393534,2.662602,4.859369,-2.196767,0.86198,0.43099,70.556089,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.005,0,0,0,0,0,10278,16017,8385,50,50,?,?,?,?,?
dataset,10,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,1,1,0,50,50,0,0,0.466053,0.602331,133.460718,152.644708,2.140779,5.212536,-3.071758,1.070389,2.606268,-1.535879,-0.64482,-0.32241,-47.529624,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.004,0,0,0,0,0,10278,16017,8385,100,66.666667,?,?,?,?,?
dataset,10,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,0,2,0,0,100,0,-1,0.661489,0.769088,181.190455,184.055983,2.325203,14.023327,-11.698124,1.162602,7.011663,-5.849062,-1.73977,-0.869885,-129.626639,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.003,0,0.015625,0,15.625,0,10278,16017,8385,0,50,?,?,?,?,?
dataset,10,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,1,1,0,50,50,0,0,0.312585,0.526559,85.621056,126.01462,2.325203,3.738614,-1.41341,1.162602,1.869307,-0.706705,0.335058,0.167529,24.964465,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.003,0,0,0,0,0,10278,16017,8385,100,50,?,?,?,?,?
dataset,10,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,2,0,0,100,0,0,1,0.054545,0.070359,14.940499,16.838111,2.325203,0.249212,2.075991,1.162602,0.124606,1.037996,2.075991,1.037996,154.677803,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0.001,0,0,0,0,10278,16017,8385,100,50,?,?,?,?,?
dataset,10,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,1,1,0,50,50,0,0,0.247031,0.388234,67.664913,92.911086,2.325203,1.726225,0.598978,1.162602,0.863113,0.299489,0.789085,0.394542,58.79307,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.004,0,0.015625,0,15.625,0,10278,16017,8385,100,66.666667,?,?,?,?,?
dataset,10,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,1,1,0,50,50,0,0,0.451087,0.586035,123.558594,140.248351,2.325203,4.483832,-2.158629,1.162602,2.241916,-1.079314,-0.456648,-0.228324,-34.023872,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.004,0,0,0,0,0,10278,16017,8385,100,66.666667,?,?,?,?,?
dataset,10,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,1,1,0,50,50,0,0,0.24317,0.360978,66.607541,86.388143,2.325203,1.573498,0.751706,1.162602,0.786749,0.375853,0.760075,0.380037,56.631606,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.004,0,0,0,0,0,10278,16017,8385,100,66.666667,?,?,?,?,?
dataset,10,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,2,0,0,100,0,0,1,0.086346,0.095637,23.651283,22.887494,2.325203,0.400309,1.924894,1.162602,0.200154,0.962447,1.924894,0.962447,143.419905,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0.015625,0,15.625,0,10278,16017,8385,100,83.333333,?,?,?,?,?
dataset,10,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,2,0,0,100,0,0,1,0.188336,0.26249,51.587555,62.818425,2.325203,1.03873,1.286473,1.162602,0.519365,0.643237,1.286473,0.643237,95.852476,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0,0,0,0,10278,16017,8385,100,66.666667,?,?,?,?,?
dataset,10,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,0,2,0,0,100,0,0,0.663056,0.789291,139.241712,145.002069,5.325203,18.890677,-13.565473,2.662602,9.445338,-6.782737,-1.125068,-0.562534,-92.09076,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0,0,1,1,0,0,0,0,0.5,0.75,0,0,0.004,0,0,0,0,0,10278,16017,8385,0,50,?,?,?,?,?
dataset,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,2,0,0,100,0,0,1,0.333333,0.387564,95.454545,98.217666,2.140779,2,0.140779,1.070389,1,0.070389,0.140779,0.070389,10.376783,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0.01,0,0.015625,0,15.625,0,8896,16017,8385,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,?,1,1
dataset,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,2,0,0,100,0,0,1,0.138889,0.220479,38.043478,52.764485,2.325203,0.777608,1.547596,1.162602,0.388804,0.773798,1.547596,0.773798,115.308154,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,9541,16017,8385,100,66.666667,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.363636,0.439133,99.604743,105.091996,2.325203,2.526546,-0.201343,1.162602,1.263273,-0.100671,0.129283,0.064642,9.63261,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.003,0,0,0,0,0,9541,16017,8385,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.375,0.489473,102.717391,117.139195,2.325203,3.415037,-1.089834,1.162602,1.707519,-0.544917,0.099536,0.049768,7.416197,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.005,0,0,0,0,0,9541,16017,8385,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,0,2,0,0,100,0,-1,0.595679,0.716895,163.164251,171.565388,2.325203,6.83735,-4.512146,1.162602,3.418675,-2.256073,-1.432712,-0.716356,-106.748411,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.005,0,0,0,0,0,9541,16017,8385,100,83.333333,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.388889,0.544331,106.521739,130.267789,2.325203,1074.263034,-1071.937831,1.162602,537.131517,-535.968916,-0.022026,-0.011013,-1.641135,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.006,0,0.015625,0,15.625,0,10349,16017,8385,50,66.666667,'Number of leaves: 4\nSize of the tree: 7\n',4,?,7,4
dataset,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.363636,0.439133,99.604743,105.091996,2.325203,2.526546,-0.201343,1.162602,1.263273,-0.100671,0.129283,0.064642,9.63261,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,9541,16017,8385,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.351852,0.41574,96.376812,99.493668,2.325203,2.210567,0.114636,1.162602,1.105283,0.057318,0.114636,0.057318,8.541309,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8896,16017,8385,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,?,1,1
dataset,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.333333,0.57735,91.304348,138.169856,2.325203,1074,-1071.674797,1.162602,537,-535.837398,0.241008,0.120504,17.957015,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.002,0,0,0,0,0,10349,16017,8385,50,33.333333,'Number of leaves: 4\nSize of the tree: 7\n',4,?,7,4
dataset,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,0,2,0,0,100,0,0,0.625,0.743023,131.25,136.50206,5.325203,1077,-1071.674797,2.662602,538.5,-535.837398,-0.948134,-0.474067,-77.608049,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0,0,1,1,0,0,0,0,0.5,0.5,0,0,0.002,0,0,0,0,0,9541,16017,8385,50,66.666667,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.25,0.411074,71.590909,104.175566,2.140779,2,0.140779,1.070389,1,0.070389,0.552541,0.276271,40.727754,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.001,0,0.015625,0,15.625,0,9541,16017,8385,100,66.666667,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.351852,0.41574,96.376812,99.493668,2.325203,2.210567,0.114636,1.162602,1.105283,0.057318,0.114636,0.057318,8.541309,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8896,16017,8385,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,?,1,1
dataset,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.351852,0.41574,96.376812,99.493668,2.325203,2.210567,0.114636,1.162602,1.105283,0.057318,0.114636,0.057318,8.541309,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8896,16017,8385,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,?,1,1
dataset,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.351852,0.41574,96.376812,99.493668,2.325203,2.210567,0.114636,1.162602,1.105283,0.057318,0.114636,0.057318,8.541309,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8896,16017,8385,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,?,1,1
dataset,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,0,2,0,0,100,0,-1,0.625,0.688446,171.195652,164.757053,2.325203,1077,-1074.674797,1.162602,538.5,-537.337398,-1.569622,-0.784811,-116.949288,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.002,0,0,0,0,0,9945,16017,8385,50,83.333333,'Number of leaves: 3\nSize of the tree: 5\n',3,?,5,3
dataset,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,0,2,0,0,100,0,-1,0.666667,0.791107,182.608696,189.325529,2.325203,2148,-2145.674797,1.162602,1074,-1072.837398,-1.762267,-0.881134,-131.302875,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.002,0,0,0,0,0,10349,16017,8385,0,50,'Number of leaves: 4\nSize of the tree: 7\n',4,?,7,4
dataset,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,2,0,0,100,0,0,1,0.166667,0.288675,45.652174,69.084928,2.325203,1,1.325203,1.162602,0.5,0.662602,1.321928,0.660964,98.494131,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.003,0,0.015625,0,15.625,0,11157,16017,8385,100,50,'Number of leaves: 6\nSize of the tree: 11\n',6,?,11,6
dataset,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.333333,0.57735,91.304348,138.169856,2.325203,1074,-1071.674797,1.162602,537,-535.837398,0.321928,0.160964,23.986197,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.002,0,0,0,0,0,9945,16017,8385,50,33.333333,'Number of leaves: 3\nSize of the tree: 5\n',3,?,5,3
dataset,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.333333,0.57735,91.304348,138.169856,2.325203,1074,-1071.674797,1.162602,537,-535.837398,0.241008,0.120504,17.957015,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.002,0,0,0,0,0,10349,16017,8385,50,33.333333,'Number of leaves: 4\nSize of the tree: 7\n',4,?,7,4
dataset,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0.333333,0.333333,0.509175,70,93.541435,5.325203,1074,-1068.674797,2.662602,537,-534.337398,0.862496,0.431248,70.598352,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0.5,0,1,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.001,0,0,0,0,0,9541,16017,8385,50,50,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.25,0.411074,71.590909,104.175566,2.140779,2,0.140779,1.070389,1,0.070389,0.552541,0.276271,40.727754,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.002,0,0,0,0,0,9541,16017,8385,100,66.666667,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,0,2,0,0,100,0,-1,0.625,0.688446,171.195652,164.757053,2.325203,1077,-1074.674797,1.162602,538.5,-537.337398,-1.569622,-0.784811,-116.949288,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0.001,0,0,0,0,9945,16017,8385,50,83.333333,'Number of leaves: 3\nSize of the tree: 5\n',3,?,5,3
dataset,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.388889,0.544331,106.521739,130.267789,2.325203,1074.263034,-1071.937831,1.162602,537.131517,-535.968916,-0.022026,-0.011013,-1.641135,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.002,0,0,0,0,0,10349,16017,8385,50,66.666667,'Number of leaves: 4\nSize of the tree: 7\n',4,?,7,4
dataset,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.351852,0.41574,96.376812,99.493668,2.325203,2.210567,0.114636,1.162602,1.105283,0.057318,0.114636,0.057318,8.541309,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,8896,16017,8385,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,?,1,1
dataset,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,0,2,0,0,100,0,-1,0.666667,0.763763,182.608696,182.781539,2.325203,2148,-2145.674797,1.162602,1074,-1072.837398,-1.762267,-0.881134,-131.302875,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.002,0,0,0,0,0,9945,16017,8385,0,50,'Number of leaves: 3\nSize of the tree: 5\n',3,?,5,3
dataset,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.333333,0.57735,91.304348,138.169856,2.325203,1074,-1071.674797,1.162602,537,-535.837398,0.241008,0.120504,17.957015,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,10349,16017,8385,50,33.333333,'Number of leaves: 4\nSize of the tree: 7\n',4,?,7,4
dataset,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,2,0,0,100,0,0,1,0.138889,0.220479,38.043478,52.764485,2.325203,0.777608,1.547596,1.162602,0.388804,0.773798,1.547596,0.773798,115.308154,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,9541,16017,8385,100,66.666667,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,2,0,0,100,0,0,1,0.166667,0.288675,45.652174,69.084928,2.325203,1,1.325203,1.162602,0.5,0.662602,1.321928,0.660964,98.494131,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,11157,16017,8385,100,50,'Number of leaves: 6\nSize of the tree: 11\n',6,?,11,6
dataset,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.363636,0.439133,99.604743,105.091996,2.325203,2.526546,-0.201343,1.162602,1.263273,-0.100671,0.129283,0.064642,9.63261,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0.015625,0,15.625,0,9541,16017,8385,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0.333333,0.333333,0.509175,70,93.541435,5.325203,1074,-1068.674797,2.662602,537,-534.337398,0.862496,0.431248,70.598352,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0.5,0,1,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.003,0,0,0,0,0,9541,16017,8385,50,50,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.333333,0.488552,95.454545,123.810413,2.140779,3.33985,-1.199071,1.070389,1.669925,-0.599536,0.137504,0.068752,10.135374,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.002,0,0,0,0,0,9541,16017,8385,100,83.333333,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
dataset,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,1,1,0,50,50,0,0,0.351852,0.41574,96.376812,99.493668,2.325203,2.210567,0.114636,1.162602,1.105283,0.057318,0.114636,0.057318,8.541309,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,8896,16017,8385,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,?,1,1
dataset,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20171005.1849,18,2,0,2,0,0,100,0,-1,0.595238,0.722571,163.043478,172.923675,2.325203,1076.222392,-1073.897189,1.162602,538.111196,-536.948595,-1.414344,-0.707172,-105.379828,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,9541,16017,8385,50,66.666667,'Number of leaves: 2\nSize of the tree: 3\n',2,?,3,2
